kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,radius,density,esc_vel,temperature,ESI,ESI_n_components
11502172,K07452.01,FALSE POSITIVE,0.0,25.4318614,135.619194,1.126,5.23771,46565.0,43.42,601,30.92,785.0,1,5754,4.458,0.9,289.07819,49.480019,14.164,0.1707919203299062,,,0.08877396778964446,0.12313357151523956,2
11506235,K07454.01,FALSE POSITIVE,0.0,20.41305242,140.0167643,0.777,4.4621,92672.0,35.03,668,47.14,1620.8,1,5941,4.487,0.963,291.30069,49.495689,14.874,0.19243695138136493,,,0.0591837417066906,0.10671990828977355,2
11560382,K07456.01,FALSE POSITIVE,0.0,0.527679032,131.81119,0.284,1.395,84.1,0.79,2115,4714.94,14.8,1,5799,4.548,0.86,292.53864,49.538761,15.356,0.9313401202909187,,,0.00034558224086993206,0.017940306736012285,2
2438517,K06272.01,FALSE POSITIVE,0.0,3.31587688,131.50648,0.688,3.152,185.6,1.27,1097,342.77,11.4,1,5385,4.476,0.875,290.32913,37.763889,15.539,0.9303628468419938,,,0.007479416566083412,0.0834180513386553,2
2442084,K06273.01,FALSE POSITIVE,0.0,49.78861301,175.192714,0.753,7.41807,219220.0,32.57,271,1.28,1566.8,1,3892,4.708,0.542,291.1601,37.761101,15.591,0.20035253094812894,,,0.841701557645047,0.4106544013853591,2
2449245,K06274.01,CANDIDATE,0.997,18.1772927,145.8085,0.039,4.703,213.1,1.5,737,69.62,7.9,1,6158,4.455,1.026,292.73026,37.787182,15.324,0.8805647427246953,,,0.04011606151651511,0.187948901003486,2
2557350,K06276.01,CANDIDATE,0.96,3.09872834,134.39281,0.133,1.89,248.0,0.64,579,26.6,10.1,1,3628,4.842,0.41,286.81915,37.859009,15.87,0.8682577916517171,,,0.10209650926671522,0.2977349318962544,2
2557430,K06277.01,FALSE POSITIVE,0.0,0.648868342,131.842892,1.172,2.82428,34770.0,72.32,2882,16368.52,477.0,1,6531,4.12,1.524,286.84528,37.815891,11.471,0.12835426302228725,,,7.366255431442462e-05,0.003074882578468189,2
4349935,K06403.01,FALSE POSITIVE,0.0,0.792023257,131.92896,0.205,3.2604,176.6,0.81,1300,678.05,49.6,1,4447,4.632,0.625,286.82983,39.469559,14.498,0.9387431275910469,,,0.003486676688801173,0.05721095856340819,2
4352168,K06404.01,FALSE POSITIVE,0.0,10.64374377,134.9422857,0.353,6.29783,436510.0,47.87,675,49.06,3167.9,1,5282,4.578,0.694,287.71497,39.442711,14.343,0.16174578211472473,,,0.05682281898999425,0.09586892770600938,2
4356621,K06405.01,FALSE POSITIVE,0.0,1.7317958,132.8964,0.445,2.924,60.6,1.19,1825,2628.3,10.5,1,5691,4.095,1.508,289.20514,39.468441,15.019,0.9495852325278497,,,0.0007083016670498826,0.02593439421319546,2
4357985,K06406.01,FALSE POSITIVE,0.0,8.65298599,136.67132,0.529,1.549,313.8,1.36,734,68.48,12.4,1,5210,4.538,0.749,289.60037,39.431709,15.415,0.9099703795625943,,,0.04077758098819145,0.19263019194682074,2
4367544,K06407.01,FALSE POSITIVE,0.0,1.19563447,131.5506,0.861,5.3934,8245.0,14.94,1988,3686.75,105.8,1,5583,4.115,1.413,292.28394,39.4571,14.327,0.3063153473150898,,,0.0004678819156875471,0.011971608559683222,2
4372961,K06410.01,FALSE POSITIVE,0.0,2.53470797,132.88117,1.187,20.143,328.2,50.25,2117,4744.68,99.5,1,6440,3.874,2.254,293.66101,39.411629,13.92,0.15742061030537022,,,0.0003439816751614217,0.007358655124258414,2
5171707,K06532.01,CANDIDATE,1.0,0.813998812,132.1244,0.045,0.675,183.4,1.36,1933,3285.52,13.7,1,5705,4.424,0.989,286.74857,40.36544,15.567,0.9099703795625943,,,0.0005363107482716762,0.02209133076951853,2
5172274,K06533.01,FALSE POSITIVE,0.0,6.12650913,133.2391,0.919,15.43,2434.0,9.08,1370,832.67,3.1,1,6881,4.252,1.534,286.97809,40.302078,12.625,0.39775403518497976,,,0.002740790253453106,0.03301757687818166,2
6103049,K06662.01,FALSE POSITIVE,0.0,0.643171495,131.8893076,1.214,2.31285,41160.0,54.03,2193,5486.36,641.4,1,5899,4.387,0.989,283.76822,41.44112,15.147,0.15116295573734312,,,0.00028916126291339545,0.006611389504993018,2
6109688,K06663.01,FALSE POSITIVE,0.0,14.08677696,140.287018,0.603,10.1279,106840.0,65.6,1197,485.09,1856.9,1,7138,4.062,1.89,286.91357,41.48151,12.271,0.1355834831894514,,,0.005069018148439643,0.026215932882809843,2
6111011,K06664.01,CANDIDATE,0.212,14.7639145,133.532,0.016,3.14,162.5,0.93,632,37.74,7.7,1,5541,4.613,0.733,287.46738,41.47163,15.559,0.9791623637659732,,,0.07331981844914766,0.2679403044402977,2
6128141,K06665.01,FALSE POSITIVE,0.0,1.872620976,132.727701,1.242,1.7626,1530.6,31.43,1550,1362.23,181.9,1,6031,4.427,1.004,293.25287,41.426319,14.337,0.20433715236949332,,,0.0015420893156195352,0.017751229237805383,2
6128245,K06666.01,CANDIDATE,0.955,1.118510435,131.60882,0.251,1.111,72.7,0.75,1684,1898.51,9.9,1,5918,4.544,0.865,293.2793,41.403679,14.796,0.9158836999383775,,,0.0010413024646603606,0.030882227155567692,2
6131659,K06667.01,FALSE POSITIVE,0.0,17.52782681,144.5700534,0.567,5.78491,347520.0,49.36,554,22.31,2450.1,1,5079,4.579,0.732,294.27908,41.436901,12.534,0.15900040711217792,,,0.12020318823813118,0.1382474443382033,2
6146838,K06668.01,FALSE POSITIVE,0.0,27.46721731,143.6727101,1.076,4.17961,71766.0,38.87,527,18.22,1986.1,1,5503,4.536,0.742,297.91599,41.485641,13.182,0.18164303226487177,,,0.14417766932098885,0.16182975326047555,2
6950275,K06796.01,FALSE POSITIVE,0.0,40.879068,163.4056,0.988,6.562,499.2,3.35,533,19.12,12.2,1,6072,4.51,0.923,292.34671,42.402939,15.823,0.6421673504434422,,,0.1383957140587779,0.2981160998836756,2
6956176,K06798.01,CANDIDATE,0.996,2.64185268,131.9331,0.199,1.76,149.8,3.56,2104,4636.69,7.9,1,5195,3.409,2.935,294.07739,42.402241,13.533,0.625139782350777,,,0.0003545439666044322,0.014887563202783588,2
6962018,K06799.01,FALSE POSITIVE,0.0,0.634946497,132.074576,0.442,2.40541,426550.0,52.75,1475,1123.92,541.4,1,4446,4.567,0.737,295.54373,42.428429,14.791,0.15320444660266866,,,0.0019456716676815129,0.017265154245405326,2
6965293,K06800.01,FALSE POSITIVE,0.0,5.077746556,134.63539,1.211,3.1718,18837.0,54.93,1274,622.32,616.9,1,6174,4.235,1.271,296.31641,42.43351,12.847,0.14977162798806593,,,0.003823114566784774,0.02392893839375757,2
6967430,K06801.01,FALSE POSITIVE,0.0,2.00383703,132.8086,0.268,3.473,42.3,0.67,1518,1256.78,10.5,1,6045,4.439,1.028,296.80319,42.47797,14.467,0.8820665369467814,,,0.0017008751455014446,0.03873351325882165,2
7009828,K06802.01,FALSE POSITIVE,0.0,5.321224925,135.125071,1.003,7.48973,98872.0,40.62,958,199.25,1203.4,1,5787,4.544,0.758,282.42773,42.593639,15.013,0.17724945735682252,,,0.013494810218946524,0.04890754326728725,2
7025851,K06803.01,FALSE POSITIVE,0.0,2.340534383,132.74718,0.71,4.43017,241360.0,69.55,1581,1476.77,881.5,1,6300,4.349,1.136,289.35959,42.530239,14.39,0.13120300959995965,,,0.0014046805074061476,0.013575651369200853,2
7870250,K06926.01,FALSE POSITIVE,0.0,0.580724809,131.72956,0.292,1.82,64.2,0.75,2191,5418.89,16.9,1,5989,4.492,0.933,282.15744,43.689152,14.569,0.9158836999383775,,,0.00029046542082171494,0.01631050411012333,2
7885518,K06928.01,FALSE POSITIVE,0.0,1.72933255,132.5413,0.586,3.631,29.7,0.69,1745,2196.53,17.1,1,5921,4.22,1.211,289.9574,43.657429,13.07,0.8909137416050414,,,0.0008785184460353332,0.027976492915059697,2
7885570,K06929.01,FALSE POSITIVE,0.0,1.729338354,132.536976,0.887,6.8524,140160.0,139.36,2230,5838.68,379.7,1,5587,3.754,2.553,289.97372,43.653809,11.679,0.08864584467061888,,,0.00026623583324948983,0.004858055199355712,2
7886329,K06930.01,FALSE POSITIVE,0.0,0.567493852,131.9916219,1.275,1.35349,7984.0,65.47,3024,19665.18,1219.8,1,6370,4.053,1.548,290.23407,43.66206,13.205,0.13573456661778696,,,5.7683742120146426e-05,0.002798156131735729,2
7902204,K06931.01,CANDIDATE,0.972,2.54031121,133.77849,0.295,1.83,173.3,1.2,1268,611.31,10.1,1,5778,4.531,0.911,295.50229,43.609871,15.921,0.9471225339190421,,,0.0039061051539461622,0.06082401015355465,2
7919653,K06932.01,FALSE POSITIVE,0.0,2.105238039,132.675463,0.83,5.23595,94675.0,75.1,1966,3523.25,1071.9,1,5947,3.943,1.885,299.93735,43.627129,13.796,0.1256602279414088,,,0.0004939404921914083,0.007878367523685603,2
7938468,K06933.01,FALSE POSITIVE,0.0,7.226944171,136.163008,1.233,23.0124,682180.0,237.79,1179,457.25,3076.6,1,6270,4.199,1.36,281.94336,43.728588,13.27,0.06548139158130058,,,0.005425970425074167,0.018849405670016164,2
8560861,K07059.01,FALSE POSITIVE,0.0,31.9733117,133.867225,1.35,13.2105,75054.0,272.44,1289,652.01,1554.1,1,7854,3.669,3.462,292.1394,44.672741,8.5,0.06061438898347697,,,0.0036245709780195353,0.014822319493247258,2
8574270,K07063.01,FALSE POSITIVE,0.0,15.12021253,139.6966549,1.199,3.50007,24616.0,33.11,605,31.61,928.2,1,5232,4.554,0.725,296.82111,44.67598,15.166,0.19853839992778005,,,0.0865777543482966,0.1311068602997235,2
8581658,K07064.01,FALSE POSITIVE,0.0,3.481657589,134.1835162,0.245,4.75315,347010.0,78.24,1485,1151.7,7428.7,1,6225,4.191,1.291,298.68329,44.63681,13.396,0.12279728120677913,,,0.0018852229273832158,0.015215132268611539,2
8590527,K07065.01,FALSE POSITIVE,0.228,0.739769962,131.9671179,1.212,1.95901,20729.0,82.29,3013,19590.61,726.2,1,6465,3.947,1.847,301.04822,44.603031,11.634,0.11935734950884616,,,5.876455229007588e-05,0.00264839219271192,2
8604993,K07066.01,FALSE POSITIVE,0.0,6.570421193,134.01948,0.939,4.4698,60118.0,33.99,946,189.25,712.6,1,5812,4.484,0.908,282.23996,44.73114,15.299,0.19567667059693059,,,0.014243570397939529,0.05279331807039414,2
8608490,K07067.01,FALSE POSITIVE,0.0,0.541405029,131.933523,0.641,2.7481,327660.0,125.64,2679,12266.51,541.2,1,5096,3.889,1.782,284.16718,44.779369,14.771,0.09399866452844088,,,0.00010656768928817067,0.00316499928514524,2
9579789,K07193.01,FALSE POSITIVE,0.0,2.17814186,132.02946,0.012,1.988,127.7,0.92,1174,447.79,11.2,1,5101,4.506,0.84,287.97546,46.289631,15.458,0.9760329038085522,,,0.005530330909631228,0.07346961914117671,2
9592855,K07196.01,FALSE POSITIVE,0.0,0.609662423,131.946514,0.799,4.24033,140920.0,110.14,3834,51214.99,3250.1,1,7498,3.964,2.274,293.77014,46.23658,12.216,0.10126071132200344,,,1.701589854846276e-05,0.0013126469406509829,2
9596064,K07197.01,CANDIDATE,1.0,1.74145041,132.0107,0.33,1.712,370.6,1.46,1234,547.5,10.9,1,5238,4.598,0.764,294.95062,46.242149,16.269,0.8886977619795139,,,0.0044185899142818105,0.06266411228069457,2
9596187,K07198.01,FALSE POSITIVE,0.669,0.953299962,131.699309,1.267,1.69478,2236.6,35.67,2011,3850.25,298.0,1,6183,4.407,1.02,294.99121,46.223572,14.538,0.19051530872780156,,,0.0004423540397972499,0.009180153400622632,2
10450504,K07327.01,CANDIDATE,0.963,17.9908273,141.92539,0.129,1.436,660.0,1.88,541,20.29,10.9,1,4918,4.546,0.752,282.15787,47.686531,15.864,0.8123316593434564,,,0.13110618403329094,0.3263459882179522,2
10454401,K07328.01,FALSE POSITIVE,0.0,12.18072127,139.3460044,0.479,4.15602,414950.0,63.25,742,71.88,1809.8,1,5750,4.538,0.882,284.31717,47.678638,15.386,0.13838831208289826,,,0.03904143243870912,0.07350427155268914,2
10462826,K07329.01,FALSE POSITIVE,0.0,50.4670244,132.009484,0.973,8.96181,103140.0,52.88,523,17.63,1435.1,1,6137,4.448,1.012,288.67477,47.636028,14.884,0.152993638412123,,,0.1481907482871636,0.15057304459785703,2
10468514,K07331.01,FALSE POSITIVE,0.701,0.84986054,132.0547,1.26,1.3875,6571.5,67.45,2260,6185.9,100.1,1,5164,3.949,1.676,291.10974,47.61549,14.319,0.13348246853914245,,,0.00024920954568724395,0.0057675909478612924,2
10471113,K07332.01,FALSE POSITIVE,0.685,0.933728196,131.5336,0.015,3.441,67.7,0.85,2006,3826.49,13.3,1,6170,4.43,1.032,292.16614,47.612251,15.317,0.9529453605032138,,,0.00044776094430796695,0.020656517482209216,2
10481054,K07333.01,FALSE POSITIVE,0.0,2.03742712,131.5592,0.791,3.939,36.0,0.9,1812,2550.21,11.4,1,6356,4.215,1.358,295.84448,47.652119,13.929,0.969651727157468,,,0.0007331178483487167,0.026662126469231592,2
10486425,K07334.01,FALSE POSITIVE,0.0,5.274819905,136.708908,0.99,4.6688,108960.0,100.89,1646,1733.91,902.5,1,7247,4.111,1.834,297.47675,47.658981,12.465,0.10640256735674719,,,0.0011607277203064066,0.011113253773883959,2
11560447,K07458.01,FALSE POSITIVE,0.0,0.527678272,131.8133693,0.385,2.33166,247740.0,75.31,2551,9989.53,706.1,1,5321,4.069,1.475,292.57596,49.5257,10.834,0.12546300031025645,,,0.00013629959557474018,0.004135281876956087,2
11601357,K07459.01,FALSE POSITIVE,0.402,3.55027051,133.7711,0.022,1.879,212.7,1.15,1036,272.61,7.6,1,5497,4.581,0.8,286.30902,49.623871,15.81,0.9596153258135791,,,0.009616621004208806,0.096063816799977,2
11602794,K07460.01,CANDIDATE,0.925,5.70509519,136.20183,0.469,1.58,283.6,1.58,947,189.8,9.2,1,5455,4.448,0.927,287.31912,49.65699,15.597,0.8648959533125186,,,0.014179334049029164,0.11074135920997057,2
11615481,K07461.01,FALSE POSITIVE,0.0,65.4317194,144.171343,0.885,12.2384,153410.0,59.22,490,13.58,1146.6,1,6201,4.431,1.04,294.25418,49.695839,15.54,0.14359352912005646,,,0.1868492273428954,0.16379969465027125,2
11616200,K07462.01,FALSE POSITIVE,0.0,1.718649321,132.21092,0.421,3.94095,190570.0,39.08,1499,1194.16,833.4,1,6071,4.541,0.865,294.57288,49.668442,13.51,0.18109993781919362,,,0.0018042738489242056,0.01807633485662873,2
11616631,K07463.01,FALSE POSITIVE,0.0,7.2949175,136.0798,1.132,41.04,182.8,11.67,763,79.99,18.9,1,5289,4.614,0.731,294.76575,49.664719,15.848,0.34914387451006845,,,0.03488303808023292,0.11035940861573508,2
11616663,K07464.01,FALSE POSITIVE,0.0,7.2935801,136.2546,1.157,40.02,124.5,17.41,925,173.44,26.6,1,5900,4.509,0.951,294.77649,49.65601,14.973,0.2821671411886066,,,0.01567523962929395,0.06650592119235871,2
2570505,K06279.01,FALSE POSITIVE,0.0,1.89129338,132.6698,0.373,5.677,33.8,0.42,1152,416.87,15.1,1,4986,4.558,0.733,290.28955,37.888168,13.558,0.741369707588321,,,0.006018589894712847,0.06679820529278677,2
2570767,K06280.01,FALSE POSITIVE,0.0,1.89124453,132.6958,0.734,5.08,31.0,1.19,2200,5537.41,19.4,1,5850,3.72,1.977,290.33002,37.891029,12.76,0.9495852325278497,,,0.00028465076762142823,0.016440807929083805,2
2576692,K06282.01,FALSE POSITIVE,0.0,87.87826191,194.105106,0.585,12.8138,339060.0,110.85,530,18.65,1974.6,1,5784,3.985,1.642,291.64301,37.814259,12.744,0.10089382434399113,,,0.14125181046869328,0.11937937574681427,2
2580872,K06283.01,FALSE POSITIVE,0.0,15.92663277,145.5519669,0.672,7.42888,271860.0,57.95,670,47.68,2278.9,1,5496,4.471,0.917,292.52859,37.81002,14.88,0.14534875835523858,,,0.0584975822654373,0.09220927799882578,2
2583777,K06284.01,FALSE POSITIVE,0.0,0.958116585,132.052919,1.275,2.3496,2374.1,49.16,2271,6312.99,296.0,1,6032,4.147,1.365,293.16727,37.841389,12.735,0.15936146247892177,,,0.00024329056235373268,0.006226647559000762,2
2693092,K06285.01,FALSE POSITIVE,0.0,39.8415229,168.1412318,0.902,8.79024,143680.0,116.52,765,80.93,4421.6,1,6078,3.946,2.07,285.90485,37.928089,12.003,0.09808969436789503,,,0.034514941869961485,0.05818556607226731,2
2708156,K06286.01,FALSE POSITIVE,0.0,1.891268461,132.6833032,0.183,8.24958,641910.0,399.93,5047,153163.32,4211.8,1,11287,3.642,4.662,290.28711,37.936508,10.672,0.048734669113862664,,,4.034106625956148e-06,0.000443396945846511,2
2708172,K06287.01,FALSE POSITIVE,0.0,1.89114441,132.7545,1.088,8.724,49.9,6.57,932,177.97,16.7,1,4267,4.637,0.627,290.29175,37.981079,13.814,0.4682765889877113,,,0.015179924178812344,0.08431134630372314,2
4375101,K06411.01,FALSE POSITIVE,0.0,61.25964956,140.698649,0.741,12.1777,233260.0,54.72,447,9.45,880.3,1,5912,4.532,0.889,294.15329,39.464279,15.518,0.15009311332716643,,,0.25661031241620885,0.19625351131229632,2
4380283,K06412.01,FALSE POSITIVE,0.0,0.872359598,132.0311474,0.686,3.74512,267050.0,67.08,2112,4703.58,1063.2,1,6240,4.391,1.048,295.319,39.480049,14.742,0.13389549208775683,,,0.0003479995871740345,0.0068260952213548545,2
4445630,K06414.01,FALSE POSITIVE,0.0,5.627911313,133.1491782,0.464,7.08223,434330.0,81.61,1167,438.81,2890.7,1,6280,4.361,1.115,285.06241,39.57439,13.858,0.11991637812527213,,,0.005680439709982029,0.02609938229498959,2
4446411,K06415.01,FALSE POSITIVE,0.0,0.62927655,132.015321,0.98,0.9698,839.5,4.64,2102,4624.3,30.9,1,5628,4.388,0.976,285.41,39.52837,14.027,0.5538064483871419,,,0.0003562026697671835,0.014045189049983694,2
4456622,K06417.01,FALSE POSITIVE,0.0,0.751408792,131.948266,1.242,2.2974,17481.0,41.48,1926,3241.36,267.3,1,5697,4.46,0.903,289.32434,39.582581,15.596,0.1751950889582343,,,0.0005458412554888411,0.009778993164556452,2
4482738,K06418.01,FALSE POSITIVE,0.0,0.866344816,132.06358,0.318,1.9188,233.6,6.85,3569,38575.44,46.5,1,4936,3.055,4.527,296.13901,39.579632,12.945,0.45868167859227155,,,2.4653834294023846e-05,0.0033627759511627546,2
4484312,K06419.01,FALSE POSITIVE,0.0,2.24294107,133.47862,0.23,2.532,39.4,0.75,1654,1763.55,12.1,1,6082,4.195,1.184,296.45139,39.59166,13.182,0.9158836999383775,,,0.0011342969878615715,0.03223172539706202,2
5174920,K06535.01,FALSE POSITIVE,0.0,0.950487062,131.73468,0.907,2.9283,11.5,1.35,4231,75637.15,15.4,2,8107,3.698,3.385,288.05316,40.369499,11.633,0.9121755265265906,,,1.0186410948912107e-05,0.0030482445391963107,2
5181455,K06536.01,FALSE POSITIVE,0.0,5.579631021,133.5534687,1.323,3.38646,118320.0,90.32,1108,356.56,1268.7,1,6188,4.427,1.022,290.14093,40.319141,15.473,0.11325686419890138,,,0.007156436522731543,0.028469554956181954,2
5193386,K06537.01,FALSE POSITIVE,0.0,21.37831102,157.804933,0.257,21.7174,80571.0,97.23,1062,300.32,852.2,2,4905,3.3,3.484,293.66013,40.364208,13.998,0.10864454749500004,,,0.008627699876315023,0.030616213825110927,2
5193439,K06538.01,CANDIDATE,0.285,129.847318,240.6812,0.004,13.057,198.4,1.45,385,5.22,11.1,1,6133,4.427,1.032,293.67682,40.334068,14.52,0.890763533639964,,,0.4195979900056287,0.6113612584108026,2
5199978,K06540.01,FALSE POSITIVE,0.0,0.550509602,131.86731,0.386,1.1836,123.5,5.02,3938,56796.99,24.0,1,4891,3.169,4.529,295.31302,40.352341,13.355,0.5336015685126092,,,1.4807129960109003e-05,0.0028108909213778134,2
5211470,K06541.01,FALSE POSITIVE,0.0,2.404293523,132.755943,1.364,4.4649,8150.9,888.7,4178,71976.93,471.2,1,4697,2.204,17.032,297.70847,40.30759,13.094,0.030939853351661984,,,1.0879551866674783e-05,0.0005801825051539543,2
6147573,K06669.01,FALSE POSITIVE,0.0,25.83683127,137.3641956,0.899,6.32201,145040.0,50.72,587,28.08,3016.9,1,5691,4.477,0.897,298.07883,41.484268,13.347,0.15660360068561113,,,0.09699570893969112,0.12324722013501622,2
6152521,K06670.01,FALSE POSITIVE,0.0,0.94895231,131.85772,0.738,3.952,57.7,2.51,3464,33931.93,18.1,1,6661,3.666,3.067,299.12161,41.42445,12.669,0.7257082180583003,,,2.875880709706296e-05,0.00456842452623352,2
6185717,K06671.01,FALSE POSITIVE,0.0,11.70220393,139.4312652,0.967,2.75173,28999.0,57.95,1240,560.24,2184.7,1,6148,3.793,2.133,284.46127,41.56179,13.393,0.14534875835523858,,,0.004322640725670839,0.025065722855964954,2
